Language,Gloss,LexicalClass,Handshape,SelectedFingers.2.0,Flexion.2.0,Spread.2.0,ThumbPosition.2.0,sign type,Movement,Location,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape,UlnarRotation.2.0,Handshape change,SignTypeM2.2.0,MovementM2.2.0,RepeatedMovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,SignType.2.0Frequency,MajorLocation.2.0Frequency,MinorLocation.2.0Frequency,SecondMinorLocation.2.0Frequency,Movement.2.0Frequency
ASL,heaven,n,57,imrp,Flat,1,Open,SymmetricalOrAlternating,Other,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.017
ASL,adopt,v,57,imrp,Flat,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,total,n,57,imrp,Flat,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,videophone,n,57,imrp,Flat,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,war,n,57,imrp,Flat,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,breathe,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,BackAndForth,Body,TorsoTop,BodyAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.032,0.045,0.026
ASL,angry,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Body,TorsoTop,BodyAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.032,0.045,0.233
ASL,clothes,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Body,TorsoTop,BodyAway,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.032,0.045,0.233
ASL,dress,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Body,Clavicle,BodyAway,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.017,0.045,0.233
ASL,dress_up,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Body,TorsoTop,BodyAway,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.032,0.045,0.233
ASL,grieve,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Body,BodyAway,BodyAway,0,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.016,0.045,0.233
ASL,skirt,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Body,Hips,BodyAway,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.004,0.045,0.233
ASL,wear,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Body,TorsoTop,BodyAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.032,0.045,0.233
ASL,arrest_2,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Body,BodyAway,BodyAway,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.016,0.045,0.457
ASL,bear,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Body,TorsoTop,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.032,0,0.457
ASL,cape,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Body,Shoulder,BodyAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.008,0.045,0.457
ASL,holiday,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Body,TorsoTop,BodyAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.032,0.045,0.457
ASL,own,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Body,TorsoTop,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.032,0,0.457
ASL,scared,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Body,BodyAway,BodyAway,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.016,0.045,0.457
ASL,vacation,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Body,Clavicle,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.017,0,0.457
ASL,paper,n,57,imrp,FullyOpen,1,Open,AsymmetricalSameHandshape,Curved,Hand,Palm,HandAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.25,0.077,0.155,0.233
ASL,cheese,n,57,imrp,FullyOpen,1,Open,AsymmetricalSameHandshape,None,Hand,Heel,NA,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.25,0.005,0,0.153
ASL,glove,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Other,Hand,FingerBack,PalmBack,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.25,0.019,0.011,0.017
ASL,gloves,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Other,Hand,FingerBack,PalmBack,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.25,0.019,0.011,0.017
ASL,junior,adj,57,imrp,FullyOpen,1,Open,AsymmetricalSameHandshape,Straight,Hand,FingerTip,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.25,0.023,0,0.457
ASL,movie,n,57,imrp,FullyOpen,1,Open,AsymmetricalSameHandshape,Straight,Hand,Heel,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.25,0.005,0,0.457
ASL,movies,n,57,imrp,FullyOpen,1,Open,AsymmetricalSameHandshape,Straight,Hand,FingerRadial,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.25,0.035,0,0.457
ASL,pineapple_5,n,57,imrp,FullyOpen,1,Open,AsymmetricalSameHandshape,Straight,Hand,PalmBack,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.25,0.024,0,0.457
ASL,school,n,57,imrp,FullyOpen,1,Open,AsymmetricalSameHandshape,Straight,Hand,Palm,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.25,0.077,0,0.457
ASL,slow,adj,57,imrp,FullyOpen,1,Open,AsymmetricalSameHandshape,Straight,Hand,FingerBack,PalmBack,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.25,0.019,0.011,0.457
ASL,embarrass,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Circular,Head,HeadAway,HeadAway,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.066,0.178,0.076
ASL,antlers,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Head,Forehead,HeadAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.039,0.178,0.233
ASL,hate,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Head,Chin,HeadAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.037,0.178,0.233
ASL,moose,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Head,Forehead,HeadAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.039,0.178,0.233
ASL,noise,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Head,Other,HeadAway,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.025,0.178,0.233
ASL,vomit,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Head,UnderChin,HeadAway,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.006,0.178,0.233
ASL,cool_5,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,None,Head,HeadAway,NA,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.066,0,0.153
ASL,yay,minor,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,None,Head,HeadAway,NA,0,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.066,0,0.153
ASL,deer,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Head,Forehead,HeadAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.039,0.178,0.457
ASL,sad,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Head,HeadAway,HeadAway,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.066,0.178,0.457
ASL,tiger,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Head,CheekNose,HeadAway,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.035,0.178,0.457
ASL,destroy,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,BackAndForth,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.026
ASL,leave_alone,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,BackAndForth,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.026
ASL,america,name,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,boil_1,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,fire,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,gesture,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,not_used_to,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,social,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,audience,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,busted,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,fat,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,lost,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,mainstream,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,piano,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,splash-ca,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,stadium,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,wedding,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,well,adv,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,NA,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0,0.233
ASL,wrestle,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,finish,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,None,Neutral,Neutral,NA,0,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0,0.153
ASL,germany,name,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,None,Neutral,Neutral,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0,0.153
ASL,grab,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,None,Neutral,Neutral,NA,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0,0.153
ASL,meeting,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,None,Neutral,Neutral,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0,0.153
ASL,wait,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,None,Neutral,Neutral,NA,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0,0.153
ASL,accident,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,all_over_body,minor,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,dark_1,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,filter,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,football,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,NA,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0,0.457
ASL,freeway,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,freeze,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,gray,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,push,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,snow_2,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,stumble,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,traffic,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,NA,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0,0.457
ASL,vibrate,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,want,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,want_2,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,wet,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,what_1,minor,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,whatever,adv,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,wind,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,windy,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,casual,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Z-shaped,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.034
ASL,frisk,v,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Z-shaped,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.034
ASL,great,adj,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Z-shaped,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.034
ASL,river_2,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Z-shaped,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.034
ASL,wave,n,57,imrp,FullyOpen,1,Open,SymmetricalOrAlternating,Z-shaped,Neutral,Neutral,Neutral,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.034
ASL,caught,v,74,imrp,Curved,1,Open,AsymmetricalDifferentHandshape,Curved,Hand,HandAway,Other,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.25,0.035,0.01,0.233
ASL,drown_5,v,74,imrp,Curved,1,Open,AsymmetricalDifferentHandshape,Straight,Hand,FingerRadial,HandAway,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.25,0.035,0.155,0.457
ASL,grapes,n,74,imrp,Curved,1,Open,AsymmetricalDifferentHandshape,Z-shaped,Hand,PalmBack,FingerBack,1,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.25,0.024,0.01,0.034
ASL,fiance,n,99,i,Curved,NA,Open,AsymmetricalDifferentHandshape,Circular,Hand,HandAway,FingerBack,1,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.25,0.035,0.01,0.076
ASL,cloud_1,n,59,imrp,Bent,1,Open,SymmetricalOrAlternating,Circular,Head,HeadAway,HeadAway,0,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.066,0.178,0.076
ASL,marry,v,59,imrp,Bent,1,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,machine,n,59,imrp,Bent,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,match,v,59,imrp,Bent,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,rain,n,59,imrp,Bent,1,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,paranoid,adj,64,im,Stacked,NA,Open,SymmetricalOrAlternating,None,Head,Eye,NA,1,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.016,0,0.153
ASL,vision,n,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Straight,Head,Eye,HeadAway,1,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.016,0.178,0.457
ASL,people,n,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,supervise,v,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,1,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,visit,v,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,borrow,v,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,lend,v,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,party_1,n,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,permission,n,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,place,n,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.233
ASL,careful,adj,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,figure,v,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,person,n,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,take_care,v,64,im,Stacked,NA,Open,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457
ASL,type,n,64,imrp,Curved,1,Open,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,1,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.076
ASL,charge_card,v,1,imrp,FullyClosed,NA,Closed,AsymmetricalDifferentHandshape,BackAndForth,Hand,Palm,HandAway,1,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.25,0.077,0.155,0.026
ASL,enjoy,v,49,imrp,FullyOpen,0,Open,SymmetricalOrAlternating,Circular,Body,TorsoTop,TorsoTop,1,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.032,0.011,0.076
ASL,pregnant,n,49,imrp,FullyOpen,0,Open,SymmetricalOrAlternating,Curved,Body,Hips,BodyAway,1,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.004,0.045,0.233
ASL,shorts,n,49,imrp,FullyOpen,0,Open,SymmetricalOrAlternating,Curved,Body,Other,BodyAway,0,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.025,0.045,0.233
ASL,angel,n,49,imrp,FullyOpen,0,Open,SymmetricalOrAlternating,Straight,Body,Shoulder,BodyAway,1,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.094,0.008,0.045,0.457
