sign_id,Language,Gloss,LexcialClass,sign_category,sign type,non_manual,Handshape,Selected Hand Parts,Location,Movement,Movement old,Handshape change,NonDominantHandshape
HKG_048_b_0015,HKG - Hong Kong,ICE-SKATING,n,Monomorphemic,Type1,N,48,Palm,---,BackAndForth,"Str,Rep,Bi,Trace,Alt",---,48
HKG_048_b_0016,HKG - Hong Kong,BE ACCOUNTABLE FOR,v:agr,Monomorphemic,Type1,N,48,Palm,---,Straight,"Str,Dir:to(X),Hold",---,48
HKG_048_b_0017,HKG - Hong Kong,BUS,n,Monomorphemic,Type1,N,48,Hand:Uln,---,None,---,---,48
HKG_048_b_0018,HKG - Hong Kong,BEGIN,v,Monomorphemic,Type1,N,48,Hand:Rad,---,Curved,"Arc,Dir:fr(Z)",---,48
HKG_048_b_0039,HKG - Hong Kong,CLOSE WINDOWS,v,Monomorphemic,Type1,N,48,Palm,---,Curved,"Arc,Dir:to(Z),Con",---,48
HKG_049_b_0003,HKG - Hong Kong,BOOK,n,Monomorphemic,Type1,N,49,Palm,---,None,---,---,49
HKG_049_b_0005a,HKG - Hong Kong,COMPARE,v,Monomorphemic,Type1,N,49,Hand:Uln,---,BackAndForth,"Bi,Alt",---,49
HKG_049_b_0005b,HKG - Hong Kong,MAYBE,mod,Monomorphemic,Type1,N,49,Hand:Uln,---,BackAndForth,"Bi,Alt",---,49
HKG_049_b_0008,HKG - Hong Kong,COURTEOUS,adj,Monomorphemic,Type1,N,49,Hand:Uln,---,BackAndForth,"Str,Rep,Bi,Trace,Alt",---,49
HKG_049_b_0009,HKG - Hong Kong,EARN MONEY,v,Monomorphemic,Type1,N,49,Palm:He,---,Curved,"Arc,Dir:fr(X)",50,49
HKG_049_b_0010,HKG - Hong Kong,ARRANGE,v,Monomorphemic,Type1,N,49,Palm,---,None,---,---,49
HKG_049_b_0011,HKG - Hong Kong,FROG,n,Monomorphemic,Type1,N,49,Hand:Rad,---,BackAndForth,"Bi,Dir:to(Y)",---,49
HKG_049_b_0013,HKG - Hong Kong,PREVENT,v,Monomorphemic,Type1,N,49,Hand:Rad,---,Straight,"Str,Dir:to(X),Hold",---,49
HKG_049_b_0014,HKG - Hong Kong,TALK DIRECTLY TO,v,Monomorphemic,Type1,N,49,"I,M,R,P:Tip",---,None,---,---,49
HKG_049_b_0015,HKG - Hong Kong,ATTEND A CLASS,v,Monomorphemic,Type1,N,49,Hand:Uln,---,None,---,---,49
HKG_049_b_0016,HKG - Hong Kong,SCHOOL,n,Bimorphemic,Type1,N,49,Hand:Uln,---,None,---,---,49
HKG_049_b_0017,HKG - Hong Kong,SCHOOL PRINCIPAL,n,Polymorphemic,Type1,N,49,Hand:Uln,---,None,---,---,49
HKG_049_b_0018,HKG - Hong Kong,FINISH SCHOOL,v,Bimorphemic,Type1,N,49,Hand:Uln,---,None,---,---,49
HKG_049_b_0020,HKG - Hong Kong,WASH HANDS,v,Monomorphemic,Type1,N,49,Palm,---,BackAndForth,"Bi,Trace,Alt",---,49
HKG_049_b_0022,HKG - Hong Kong,OPPOSITE,adj,Monomorphemic,Type1,N,49,"T,I,M,R,P:Tip",---,None,---,---,49
HKG_049_b_0023,HKG - Hong Kong,CAMP,v,Monomorphemic,Type1,N,49,"I,M,R,P:Tip",---,Straight,"Str,Dir:fr(Z)",4,49
HKG_049_b_0025,HKG - Hong Kong,IN BETWEEN,postp,Monomorphemic,Type1,N,49,Palm,---,Straight,"Str,Dir:to(X),Hold",---,49
HKG_049_b_0026,HKG - Hong Kong,PAY TRIBUTE TO THE DEAD,v,Monomorphemic,Type1,N,49,Palm,---,None,---,---,49
HKG_049_b_0027,HKG - Hong Kong,TOMBSTONE,n,Bimorphemic,Type1,N,49,Palm,---,None,---,---,49
HKG_049_b_0028,HKG - Hong Kong,BABY,n,Monomorphemic,Type1,N,49,Hand:Bk,---,BackAndForth,"Arc,Rep,Bi,Trace",---,49
HKG_049_b_0029,HKG - Hong Kong,ABORT A PREGNANCY,v,Bimorphemic,Type1,N,49,Hand:Bk,---,BackAndForth,"Arc,Rep,Bi,Trace",---,49
HKG_049_b_0030,HKG - Hong Kong,MISCARRIAGE,n,Bimorphemic,Type1,N,49,Hand:Bk,---,BackAndForth,"Arc,Rep,Bi,Trace",---,49
HKG_049_b_0031a,HKG - Hong Kong,EVIDENCE / PROOF,n,Monomorphemic,Type1,N,49,Hand:Uln,---,Straight,"Str,Uni,Dir:to(Z),Con",---,49
HKG_049_b_0031b,HKG - Hong Kong,PROVE,v,Monomorphemic,Type1,N,49,Hand:Uln,---,Straight,"Str,Uni,Dir:to(Z),Con",---,49
HKG_049_b_0034,HKG - Hong Kong,SHOE,n,Monomorphemic,Type1,N,49,Palm,---,BackAndForth,"Str,Rep(2),Dir:to(H2),Con",---,49
HKG_049_b_0036,HKG - Hong Kong,NEAT,adj,Monomorphemic,Type1,N,49,Palm,---,BackAndForth,"Str,Rep(2),Uni,Dir:to(X)",---,49
HKG_049_b_0037,HKG - Hong Kong,MIX,v,Monomorphemic,Type1,N,49,Palm,---,Straight,"Str,Dir:to(Z),Con",---,49
HKG_049_b_0038,HKG - Hong Kong,NEWSPAPER,n,Monomorphemic,Type1,N,49,Palm,---,Curved,"Arc,Dir:fr(Z)",---,49
HKG_049_b_0040,HKG - Hong Kong,MUSLIM,n,Monomorphemic,Type1,N,49,Hand:Rad,Head,BackAndForth,"Arc,Rep,Uni,Dir:fr(XB)",---,49
HKG_049_b_0042,HKG - Hong Kong,BUTTERFLY,n,Monomorphemic,Type1,N,49,T:Rad,---,None,---,---,49
HKG_049_b_0043,HKG - Hong Kong,NARROW,adj,Monomorphemic,Type1,N,49,Palm,---,Straight,"Str,Dir:to(Z),Hold",---,49
HKG_049_b_0046,HKG - Hong Kong,WELCOME,v,Monomorphemic,Type1,N,49,Hand:Uln,---,Straight,"Str,Trace",---,49
HKG_049_b_0048,HKG - Hong Kong,FLY,v,Monomorphemic,Type1,N,49,Hand:Bk,---,None,---,---,49
HKG_049_b_0049,HKG - Hong Kong,NEAR,adj,Monomorphemic,Type1,N,49,"I,M,R,P:Fr",---,Straight,"Str,Dir:to(X),Con",---,49
HKG_049_b_0050,HKG - Hong Kong,PEACOCK,n,Bimorphemic,Type1,N,49,Hand:Rad,Head,Curved,"Arc,Trace",---,49
HKG_049_b_0051a,HKG - Hong Kong,BROAD-MINDED,adj,Monomorphemic,Type1,N,49,"I,M,R,P:Bk",Forehead,Curved,"Arc,Dir:fr(XB)",---,49
HKG_049_b_0051b,HKG - Hong Kong,BROAD-MINDED,adj,Monomorphemic,Type1,N,49,"I,M,R,P:Bk",Forehead,Curved,"Arc,Dir:fr(XB)",---,49
HKG_049_b_0052a,HKG - Hong Kong,CONSERVATIVE,adj,Monomorphemic,Type1,N,49,Hand:Rad,Forehead,Curved,"Arc,Dir:to(XB),Crossed,Con",---,49
HKG_049_b_0052b,HKG - Hong Kong,NARROW-MINDED,adj,Monomorphemic,Type1,N,49,Hand:Rad,Forehead,Curved,"Arc,Dir:to(XB),Crossed,Con",---,49
HKG_049_b_0053,HKG - Hong Kong,ATTEND TO,v,Monomorphemic,Type1,N,49,Palm,Eye,Straight,"Str,Dir:fr(XB),Hold",---,49
HKG_049_b_0054,HKG - Hong Kong,TV,n,Monomorphemic,Type1,N,49,Hand:Uln,Eye,BackAndForth,"Arc,Rep,Bi,Pivot,Trace,Crossed",---,49
HKG_049_b_0055,HKG - Hong Kong,CARTOON,n,Bimorphemic,Type1,N,49,Hand:Uln,Eye,BackAndForth,"Arc,Rep,Bi,Pivot,Trace,Crossed",---,49
HKG_049_b_0056,HKG - Hong Kong,LIVE,v,Monomorphemic,Type1,N,49,Palm,Cheek,None,---,---,49
HKG_049_b_0059,HKG - Hong Kong,BE ON HOLIDAY,v,Monomorphemic,Type1,N,49,"I,M,R,P:Tip",Mouth,Curved,"Arc,Dir:fr(XB)",---,49
HKG_049_b_0060,HKG - Hong Kong,CLASSMATE,n,Monomorphemic,Type1,N,49,Hand:Uln,Mouth,Curved,"Arc,Dir:fr(XB)",---,49
HKG_049_b_0061,HKG - Hong Kong,PREGNANT,adj,Monomorphemic,Type1,N,49,"I,M,R,P:Tip",Torso,Curved,"Arc,Trace",---,49
HKG_049_b_0065,HKG - Hong Kong,DRESS,n,Monomorphemic,Type1,N,49,Palm:He,Waist,Straight,"Str,Dir:fr(XB)",---,49
HKG_049_b_0110,HKG - Hong Kong,CHILD,n,Monomorphemic,Type1,N,49,Hand:Rad,---,BackAndForth,"Str,Rep,Uni,Dir:to(Y)",---,49
HKG_049_b_0112,HKG - Hong Kong,LIBRA,n,Monomorphemic,Type1,N,49,Hand:Uln,---,BackAndForth,"Str,Rep,Bi,Dir:fr(Y)",---,49
HKG_049_b_0113,HKG - Hong Kong,CULTURE,n,Monomorphemic,Type1,N,49,Hand:Rad,---,Straight,"Str,Uni,Dir:to(Z),Con",---,49
HKG_049_b_0114,HKG - Hong Kong,LOVELY,adj,Monomorphemic,Type1,N,49,Hand:Rad,Torso,BackAndForth,"Arc,Rep,Uni,Dir:to(XB),Con",---,49
HKG_049_b_0115,HKG - Hong Kong,ASK FOR HELP,v,Monomorphemic,Type1,N,49,Hand:Uln,---,Straight,"Str,Trace",---,49
HKG_049_b_0116,HKG - Hong Kong,CORNER,n,Monomorphemic,Type1,N,49,"I,M,R,P:Tip",---,Straight,"Str,Dir:to(Z),Con",---,49
HKG_049_b_0117,HKG - Hong Kong,RIVER,n,Monomorphemic,Type1,N,49,Palm,---,Curved,"Arc,Dir:to(X)",---,49
HKG_049_b_0118,HKG - Hong Kong,FLAT RICE NOODLES,n,Monomorphemic,Type1,N,49,Palm,---,Curved,"Arc,Dir:to(X)",---,49
HKG_049_b_0119,HKG - Hong Kong,STRAIGHT-HAIRED,n,Monomorphemic,Type1,N,49,Palm,---,Straight,"Str,Trace",---,49
HKG_049_b_0120,HKG - Hong Kong,LONG,adj,Monomorphemic,Type1,N,49,Palm,---,Straight,"Str,Dir:fr(Z)",---,49
HKG_049_b_0121,HKG - Hong Kong,LONG-HAIRED,adj,Monomorphemic,Type1,N,49,Hand:Uln,Head,Straight,"Str,Trace",---,49
HKG_049_b_0122,HKG - Hong Kong,ARRANGE TO MEET,v,Monomorphemic,Type1,N,49,Palm,---,Other,Con,---,49
HKG_049_b_0124,HKG - Hong Kong,SCHOOL BUS,n,Monomorphemic,Type1,N,49,Hand:Uln,---,None,---,---,49
HKG_049_b_0126,HKG - Hong Kong,CHING MING FESTIVAL,n,Monomorphemic,Type1,N,49,Palm,---,None,---,---,49
HKG_049_b_0128,HKG - Hong Kong,SHIP,n,Monomorphemic,Type1,N,49,"I,M,R,P:Tip",---,Straight,"Str,Dir:fr(X)",---,49
HKG_049_b_0129,HKG - Hong Kong,REGISTRATION CARD FOR PEOPLE WITH DISABILITIES,n,Monomorphemic,Type1,N,49,Hand:Uln,UpperArm,Straight,"Str,Trace",---,49
HKG_049_b_0130,HKG - Hong Kong,IMPOLITE,adj,Monomorphemic,Type1,N,49,Hand:Uln,---,BackAndForth,"Str,Dir:to(X),Alt",---,49
HKG_049_b_0131,HKG - Hong Kong,SHORT,adj,Monomorphemic,Type1,N,49,Palm,---,Straight,"Str,Dir:to(Z)",---,49
HKG_049_b_0134,HKG - Hong Kong,WARM,adj,Monomorphemic,Type1,N,49,Hand:He,UpperArm,Straight,"Str,Trace",---,49
HKG_049_b_0137,HKG - Hong Kong,LIGHT RAIL TRANSIT,n,Monomorphemic,Type1,N,49,Hand:Uln,---,Straight,"Str,Dir:fr(Y)",---,49
HKG_049_b_0138,HKG - Hong Kong,CLASSROOM,n,Monomorphemic,Type1,N,49,Hand:Uln,---,None,---,---,49
HKG_050_b_0001,HKG - Hong Kong,BEG,v,Monomorphemic,Type1,N,50,Palm,---,BackAndForth,"Bi,Pivot,Dir:to(X)",---,3
HKG_050_b_0003,HKG - Hong Kong,PRAY,v,Monomorphemic,Type1,N,50,Palm,---,None,---,---,3
HKG_050_b_0004,HKG - Hong Kong,WISH,v,Bimorphemic,Type1,N,50,Palm,---,None,---,---,3
HKG_050_b_0005,HKG - Hong Kong,COOK,v,Monomorphemic,Type1,N,50,"I,M,R,P:Tip",---,BackAndForth,"Arc,Rep,Uni,Dir:to(Z)",---,50
HKG_050_b_0006,HKG - Hong Kong,CHEF,n,Bimorphemic,Type1,N,50,"I,M,R,P:Tip",---,BackAndForth,"Arc,Rep,Uni,Dir:to(Z)",---,50
HKG_050_b_0008a,HKG - Hong Kong,HEAVY,adj,Monomorphemic,Type1,N,50,"I,M,R,P:Tip",---,Straight,"Str,Dir:to(Y),Hold",---,50
HKG_050_b_0008b,HKG - Hong Kong,WEIGHT (OBJECTS),n,Monomorphemic,Type1,N,50,"I,M,R,P:Tip",---,BackAndForth,"Str,Rep,Dir:to(Y),Hold",---,50
HKG_050_b_0009a,HKG - Hong Kong,NOW,adv,Monomorphemic,Type1,N,50,"I,M,R,P:Tip",---,BackAndForth,"Str,Rep(2),Uni,Dir:to(Y)",---,50
HKG_050_b_0009b,HKG - Hong Kong,TODAY,adv,Monomorphemic,Type1,N,50,"I,M,R,P:Tip",---,BackAndForth,"Str,Rep(2),Uni,Dir:to(Y)",---,50
HKG_050_b_0010,HKG - Hong Kong,BLUSH,v,Monomorphemic,Type1,N,50,Hand:Uln,Cheek,Straight,"Str,Trace",---,50
HKG_050_b_0011,HKG - Hong Kong,SURRENDER,v,Monomorphemic,Type1,N,50,"I,M,R,P:Bk",Torso,Curved,"Arc,Dir:fr(XB)",---,50
HKG_050_b_0012,HKG - Hong Kong,SHORTS,n,Monomorphemic,Type1,N,50,"I,M,R,P:Tip",UpperLeg,None,---,---,50
HKG_050_b_0016,HKG - Hong Kong,SHORT-HAIRED ABOVE THE EARS,adj,Monomorphemic,Type1,N,50,Hand:Uln,Face,Straight,"Str,Trace",---,50
HKG_051_b_0001,HKG - Hong Kong,DISTRIBUTE / GIVE OUT,v,Monomorphemic,Type1,N,51,"T,I,M,R,P:Tip",---,Curved,"Arc,Dir:to(X)",57,51
HKG_051_b_0002,HKG - Hong Kong,KISS,v,Monomorphemic,Type1,N,51,"T,I,M,R,P:Tip",---,Straight,"Str,Dir:to(Z),Con",---,51
HKG_051_b_0003,HKG - Hong Kong,EDCUATION,n,Monomorphemic,Type1,N,51,"T,I,M,R,P:Tip",---,None,---,---,51
HKG_051_b_0004,HKG - Hong Kong,SOFT,adj,Monomorphemic,Type1,N,51,"T,I,M,R,P:Tip",---,None,---,---,51
HKG_051_b_0005,HKG - Hong Kong,INFECT,v,Monomorphemic,Type1,N,51,"T,I,M,R,P:Tip",---,Circular,"Cir,Clock,Rep,Dir:to(X),Alt",---,51
HKG_051_b_0008,HKG - Hong Kong,PLAY VOLLEYBALL,v,Monomorphemic,Type1,N,51,"T,I,M,R,P:Fr",---,BackAndForth,"Bi,Dir:fr(Y)",---,51
HKG_051_b_0009,HKG - Hong Kong,EXCHANGE,v,Monomorphemic,Type1,N,51,Hand:Uln,---,Curved,"Arc,Dir:to(X)",---,51
HKG_051_b_0010,HKG - Hong Kong,AN EYE FOR AN EYE,v,Monomorphemic,Type1,N,51,Hand:Bk,Cheek,Straight,"Str,Dir:fr(XB)",53,51
HKG_051_b_0011,HKG - Hong Kong,BLUSH,v,Monomorphemic,Type1,N,51,"I,M,R,P:Bk",Cheek,Straight,"Str,Trace",57,51
HKG_051_b_0012a,HKG - Hong Kong,PUT ON CLOTHES,v,Monomorphemic,Type1,N,51,"I,M,R,P:Bk",Torso,Curved,"Arc,Pivot,Trace",---,51
HKG_051_b_0012b,HKG - Hong Kong,CLOTHES / OUTFIT,n,Monomorphemic,Type1,N,51,"I,M,R,P:Bk",Torso,Curved,"Arc,Pivot,Trace",---,51
HKG_051_b_0013a,HKG - Hong Kong,COVER WITH A BLANKET,v,Monomorphemic,Type1,N,51,Hand:Rad,Torso,Straight,"Str,Dir:to(XB),Con",---,51
HKG_051_b_0013b,HKG - Hong Kong,QUILT,n,Monomorphemic,Type1,N,51,Hand:Rad,Torso,Straight,"Str,Dir:to(XB),Con",---,51
HKG_051_b_0014,HKG - Hong Kong,RIDICULOUS,adj,Monomorphemic,Type1,N,51,"T,I,M,R,P:Tip",Torso,Circular,"Cir,Clock,Rep,BrushCon,Alt",---,51
HKG_051_b_0021,HKG - Hong Kong,DELIVER TO,v,Monomorphemic,Type1,N,51,Palm,---,Straight,"Str,Trace",---,51
HKG_051_b_0024,HKG - Hong Kong,ZIP-UP JACKET,n,Monomorphemic,Type1,N,51,"I,M,R,P:Bk",Torso,Curved,"Arc,Pivot,Trace",---,51
HKG_051_b_0025,HKG - Hong Kong,ITALY,n,Monomorphemic,Type1,N,51,Hand:Uln,---,BackAndForth,"Bi,Trace",---,51
HKG_051_b_0026,HKG - Hong Kong,SPAGHETTI,n,Monomorphemic,Type1,N,51,Hand:Uln,---,BackAndForth,"Bi,Trace",---,51
HKG_051_b_0027,HKG - Hong Kong,AUSTRALIA,n,Monomorphemic,Type1,N,51,Hand:Rad,---,Other,"Rep,Uni,Pivot",---,51
HKG_052_b_0001,HKG - Hong Kong,PERISH TOGETHER,v:agr,Monomorphemic,Type1,N,52,"T,I,M,R,P:Tip",---,None,---,51,52
HKG_052_b_0002,HKG - Hong Kong,WHISPER TO EACH OTHER/HAVE A TETE-A-TETE,v,Monomorphemic,Type1,N,52,"T,I,M,R,P:Tip",Mouth,None,---,51,52
HKG_052_b_0003,HKG - Hong Kong,CORN,n,Monomorphemic,Type1,N,52,"T,I,M,R,P:Tip",Mouth,BackAndForth,"Str,Bi,Trace",---,52
HKG_052_b_0004,HKG - Hong Kong,NEWS,n,Monomorphemic,Type1,N,52,"T,I,M,R,P:Tip",Cheek,BackAndForth,"Str,Rep,Uni,Dir:to(XB)",51,52
HKG_053_b_0001,HKG - Hong Kong,CULTURE,n,Monomorphemic,Type1,N,53,"T,I:Base",---,Straight,"Str,Dir:to(Z),Con",---,53
HKG_053_b_0002,HKG - Hong Kong,BECOME EXTINCT,v,Monomorphemic,Type1,N,53,"T,I,M,R,P:Tip",---,Straight,"Str,Dir:fr(Z)",51,53
HKG_053_b_0002a,HKG - Hong Kong,BECOME EXTINCT,v,Monomorphemic,Type1,N,53,"T,I,M,R,P:Tip",---,Straight,"Str,Dir:fr(Z)",51,53
HKG_053_b_0002b,HKG - Hong Kong,CONSUME ALL,v,Monomorphemic,Type1,N,53,"T,I,M,R,P:Tip",---,Straight,"Str,Dir:fr(Z)",51,53
HKG_053_b_0003,HKG - Hong Kong,COTTON,n,Monomorphemic,Type1,N,53,Palm,---,None,---,---,53
HKG_053_b_0004,HKG - Hong Kong,REDUCE,v,Monomorphemic,Type1,N,53,Palm,---,Straight,"Str,Dir:to(Z),Con",54,53
HKG_053_b_0005,HKG - Hong Kong,DESTROY,v,Monomorphemic,Type1,N,53,"T,I,M,R,P:Tip",---,None,---,51,53
HKG_053_b_0006,HKG - Hong Kong,OVERNIGHT,adv,Monomorphemic,Type1,N,53,Palm,---,Curved,"Arc,Dir:to(Z)",51,53
HKG_053_b_0007a,HKG - Hong Kong,TRIANGLE,n,Monomorphemic,Type1,N,53,"T,I,M,R,P:Tip",---,None,---,---,53
HKG_053_b_0007b,HKG - Hong Kong,TRIANGLE,n,Monomorphemic,Type1,N,53,"T,I,M,R,P:Tip",---,None,---,---,53
HKG_053_b_0008,HKG - Hong Kong,AN EYE FOR AN EYE,v,Monomorphemic,Type1,N,53,Hand:Uln,Cheek,Straight,"Str,Dir:fr(XB)",51,53
HKG_053_b_0014,HKG - Hong Kong,RHOMBUS SHAPED,adj,Monomorphemic,Type1,N,53,"T,I,M,R,P:Tip",---,None,---,---,53
HKG_054_b_0002,HKG - Hong Kong,CYLINDER/PILLAR,n,Monomorphemic,Type1,N,54,Palm,---,Straight,"Str,Dir:to(Y)",---,54
HKG_054_b_0004,HKG - Hong Kong,TELL (ONE'S) FORTUNE,v,Monomorphemic,Type1,N,54,"T,I,M,R,P:Fr",---,BackAndForth,"Bi,Dir:to(X)",---,54
HKG_054_b_0006,HKG - Hong Kong,A CIRCULAR OBJECT,n,Monomorphemic,Type1,N,54,Palm,---,None,---,---,54
HKG_054_b_0007,HKG - Hong Kong,SHATTER,v,Monomorphemic,Type1,N,54,"T,I,M,R,P:Tip",---,Straight,"Str,Dir:to(Y)",57,54
HKG_054_b_0008a,HKG - Hong Kong,DRINK SOUP,v,Monomorphemic,Type1,N,54,"T,I,M,R,P:Tip",Mouth,Curved,"Arc,Dir:to(XB)",---,54
HKG_054_b_0008b,HKG - Hong Kong,SOUP,n,Monomorphemic,Type1,N,54,"T,I,M,R,P:Tip",Mouth,Curved,"Arc,Dir:to(XB)",---,54
HKG_054_b_0009a,HKG - Hong Kong,EAT WATERMELON,v,Monomorphemic,Type1,N,34,Hand:Uln,Mouth,BackAndForth,"Str,Rep,Bi,Trace",---,34
HKG_054_b_0009b,HKG - Hong Kong,WATERMELON,n,Monomorphemic,Type1,N,34,Hand:Uln,Mouth,BackAndForth,"Str,Rep,Bi,Trace",---,34
HKG_054_b_0010,HKG - Hong Kong,RUCKSACK,n,Monomorphemic,Type1,N,54,Hand:Ant,Torso,None,---,---,54
HKG_054_b_0011,HKG - Hong Kong,BAZOOKA,n,Monomorphemic,Type1,N,54,Hand:Uln,Shoulder,Straight,"Str,Dir:fr(XB)",---,54
HKG_054_b_0026,HKG - Hong Kong,LONG-FACED,adj,Monomorphemic,Type1,N,54,Hand:Uln,Face,Straight,"Str,Trace",---,54
HKG_054_b_0028,HKG - Hong Kong,CIRCULAR,adj,Monomorphemic,Type1,N,54,"T,I,M,R,P:Tip",---,None,---,---,54
HKG_054_b_0029,HKG - Hong Kong,SUSHI,n,Monomorphemic,Type1,N,54,Hand:Rad,---,Straight,"Str,Trace",---,54
HKG_054_b_0030,HKG - Hong Kong,HAMBURGER,n,Monomorphemic,Type1,N,54,Hand:Uln,Mouth,Other,Rep,---,54
HKG_054_b_0031,HKG - Hong Kong,DICTIONARY,n,Monomorphemic,Type1,N,54,"T,I,M,R,P:Bk",---,BackAndForth,"Arc,Rep,Dir:fr(Z)",---,54
HKG_055_a_0003,HKG - Hong Kong,WORKOUT AT GYM,v,Monomorphemic,Type1,N,55,Hand:Rad,---,BackAndForth,"Arc,Rep,Uni,Dir:fr(X)",---,55
HKG_057_b_0001a,HKG - Hong Kong,DATE,n,Monomorphemic,Type1,N,57,Hand:Uln,---,None,---,---,57
HKG_057_b_0001b,HKG - Hong Kong,WHAT-MONTH-WHAT-DATE,interpron,Monomorphemic,Type1,N,57,Hand:Uln,---,None,---,---,57
HKG_057_b_0003,HKG - Hong Kong,SKILL,n,Monomorphemic,Type1,N,57,"I,M,R,P:Bk",---,BackAndForth,"Str,Rep,Bi,BrushCon,Alt",---,57
HKG_057_b_0006,HKG - Hong Kong,ACCEPT,v,Monomorphemic,Type1,N,57,Hand:Uln,---,Other,Trace,1,57
HKG_057_b_0007,HKG - Hong Kong,GRADUATE,v,Monomorphemic,Type1,N,57,Hand:Uln,---,Straight,"Str,Dir:fr(Y),Hold",1,57
HKG_057_b_0009,HKG - Hong Kong,ACCUMULATE,v,Monomorphemic,Type1,N,57,Palm,---,Straight,"Str,Dir:to(Y),Con",---,57
HKG_057_b_0010a,HKG - Hong Kong,HAVE A PICNIC,v,Monomorphemic,Type1,N,57,P:Tip,---,None,---,---,57
HKG_057_b_0010b,HKG - Hong Kong,PICNIC,n,Monomorphemic,Type1,N,57,P:Tip,---,None,---,---,57
HKG_057_b_0012a,HKG - Hong Kong,BUSY,adj,Monomorphemic,Type1,N,57,"I,M,R,P:Tip",---,BackAndForth,"Bi,BrushCon,Alt",---,57
HKG_057_b_0012b,HKG - Hong Kong,IDLE ABOUT,v,Monomorphemic,Type1,N,57,"I,M,R,P:Tip",---,BackAndForth,"Bi,BrushCon,Alt",---,57
HKG_057_b_0012c,HKG - Hong Kong,MATTER,n,Monomorphemic,Type1,N,57,"I,M,R,P:Tip",---,BackAndForth,"Bi,BrushCon,Alt",---,57
HKG_057_b_0013,HKG - Hong Kong,PROSPEROUS,adj,Monomorphemic,Type1,N,57,Palm,---,Circular,"Clock,Dir:to(X),Alt",---,57
HKG_057_b_0014,HKG - Hong Kong,COLLECT,v,Monomorphemic,Type1,N,57,Hand:Uln,---,BackAndForth,"Str,Rep,Uni,Dir:fr(X),Alt",1,57
HKG_057_b_0015,HKG - Hong Kong,SEA,n,Monomorphemic,Type1,N,57,Hand:Rad,---,BackAndForth,"Str,Rep,Bi,Trace",---,57
HKG_057_b_0016,HKG - Hong Kong,COLOR FADES,---,Monomorphemic,Type1,N,57,Hand:Uln,---,Straight,"Str,Dir:to(Y)",14,57
HKG_057_b_0017,HKG - Hong Kong,MAHJONG,n,Monomorphemic,Type1,N,57,Palm,---,Circular,"Cir,Rep,Trace,Crossed,Alt",---,57
HKG_057_b_0018,HKG - Hong Kong,EARTHQUAKE,n,Monomorphemic,Type1,N,57,Hand:Rad,---,BackAndForth,"Bi,Trace",---,57
HKG_057_b_0020,HKG - Hong Kong,COMPUTER,n,Monomorphemic,Type1,N,57,Hand:Rad,---,None,---,---,57
HKG_057_b_0021a,HKG - Hong Kong,FINISH,perf,Monomorphemic,Type1,N,57,"T,I,M,R,P:Tip",---,None,---,---,57
HKG_057_b_0021b,HKG - Hong Kong,FINISH,perf,Monomorphemic,Type1,N,57,"T,I,M,R,P:Tip",---,None,---,---,57
HKG_057_b_0022,HKG - Hong Kong,HAPHAZARDLY,adv,Monomorphemic,Type1,N,57,Hand:Rad,---,BackAndForth,"Str,Rep,Bi,Trace,Alt",---,57
HKG_057_b_0024a,HKG - Hong Kong,ALL,det,Monomorphemic,Type1,N,57,Hand:Rad,---,Curved,"Arc,Trace",---,57
HKG_057_b_0024b,HKG - Hong Kong,INCLUDE,v,Monomorphemic,Type1,N,57,Hand:Rad,---,Curved,"Arc,Trace",---,57
HKG_057_b_0025,HKG - Hong Kong,CHAOTIC,adj,Monomorphemic,Type1,N,57,Palm,---,Circular,"Clock,Alt",---,57
HKG_057_b_0026a,HKG - Hong Kong,SHIFT DUTY,v,Monomorphemic,Type1,N,57,Palm,---,BackAndForth,"Str,Rep(2),Uni,Dir:to(Z),Crossed",---,57
HKG_057_b_0026b,HKG - Hong Kong,SHIFT DUTY,v,Monomorphemic,Type1,N,57,Palm:He,---,None,---,---,57
HKG_057_b_0028,HKG - Hong Kong,DEPARTMENT,n,Monomorphemic,Type1,N,57,T:Rad,---,Curved,"Arc,Trace",---,57
HKG_057_b_0030,HKG - Hong Kong,PIANO,n,Monomorphemic,Type1,N,57,Hand:Rad,---,BackAndForth,"Str,Rep,Bi,Trace",---,57
HKG_057_b_0031,HKG - Hong Kong,PLOUGH,v,Monomorphemic,Type1,N,57,Wrist:Bk,---,BackAndForth,"Str,Rep,Uni,Trace",---,57
HKG_057_b_0034,HKG - Hong Kong,LIGHT,adj,Monomorphemic,Type1,N,57,Hand:Uln,---,BackAndForth,"Str,Rep,Bi,Dir:fr(Y)",---,57
HKG_057_b_0035a,HKG - Hong Kong,LINE UP,v,Monomorphemic,Type1,N,57,P:Tip,---,Straight,"Str,Dir:to(X)",---,57
HKG_057_b_0035b,HKG - Hong Kong,TEAM,n,Monomorphemic,Type1,N,57,P:Tip,---,Straight,"Str,Dir:to(X)",---,57
HKG_057_b_0036,HKG - Hong Kong,RAINSTORM,n,Monomorphemic,Type1,N,57,Hand:Rad,---,BackAndForth,"Str,Rep,Uni,Dir:to(Y)",---,57
HKG_057_b_0037,HKG - Hong Kong,RAIN,n,Monomorphemic,Type1,N,57,Hand:Rad,---,Straight,"Str,Dir:to(Y)",---,57
